Date,Region,Solar Energy (MW),Wind Energy (MW),Hydro Energy (MW),Temperature (°C),Wind Speed (m/s),Rainfall (mm)
2020-11-02,North,215.0,159.0,248.0,31.96218607349863,5.815533801464713,27.091886720824526
2020-11-03,West,230.0,201.0,378.0,22.7145112065198,4.474679503800141,41.813750390930494
2020-11-04,South,222.0,190.0,213.0,13.126385273425395,8.028324617302458,1.8938918482221512
2020-11-05,East,115.0,263.0,266.0,11.801096190860513,9.287779620067802,15.221915958715604
2020-11-06,South,222.0,284.0,215.0,29.612796623811647,6.433346264352249,49.486873835049074
2020-11-07,North,222.0,198.0,215.0,21.950119680443947,5.064010611069536,49.72723333166342
2020-11-08,East,135.0,175.0,474.0,10.798904370412265,7.715361686633492,47.73815842589801
2020-11-09,South,142.0,175.0,472.0,26.64580023984966,5.167382155386011,12.066773046818707
2020-11-10,South,157.0,101.0,313.0,12.511998306456617,5.189789273983889,24.671427455579092
2020-11-11,West,195.0,255.0,464.0,12.49748165544301,6.463358300992868,27.483276327473348
2020-11-12,West,192.0,295.0,491.0,32.14344637598683,5.777192174798092,2.9456721886663373
2020-11-13,South,108.0,207.0,324.0,29.520882499306687,9.407951196813293,8.33649613402333
2020-11-14,East,116.0,184.0,335.0,20.534663754826337,3.6261535714848177,4.052872090413984
2020-11-15,North,149.0,298.0,326.0,33.0622460883657,8.531282839657795,39.849442277588594
2020-11-16,West,122.0,199.0,396.0,29.81379433461264,9.804822340729478,3.862361984715906
2020-11-17,East,220.0,218.0,370.0,30.11327764084239,4.553375372360004,5.909603916848727
2020-11-18,South,138.0,275.0,384.0,18.809745386128224,3.9048722396494653,35.50578175103763
2020-11-19,West,168.0,194.0,369.0,34.594193787196396,3.862926162006035,29.72137317732105
2020-11-20,North,63.0,224.0,447.0,32.7625198009826,9.65540934750316,4.4652078695001265
2020-11-21,East,115.0,104.0,335.0,10.419068763212998,9.492322691300643,4.474523208409748
2020-11-22,West,92.0,167.0,202.0,13.865669463600188,4.9338297185831355,29.28886542956624
2020-11-23,North,198.0,126.0,340.0,25.0189844696243,7.955845982445572,30.20209918047687
2020-11-24,South,153.0,126.0,433.0,32.67256878686498,4.6149796457798775,27.42256639376141
2020-11-25,North,88.0,276.0,212.0,19.891279130606154,5.877385164583503,45.849939881832114
2020-11-26,East,111.0,248.0,412.0,23.81610325632903,5.154564744381073,16.189870713474047
2020-11-27,East,108.0,238.0,205.0,12.712771285351518,9.225979916532264,14.865443976798653
2020-11-28,North,171.0,167.0,470.0,15.294887498944501,9.04943257436661,19.359108520320582
2020-11-29,North,81.0,214.0,421.0,26.11685776944126,7.722629518244026,24.387502778632765
2020-11-30,East,97.0,171.0,208.0,18.514900558753645,8.45585321740397,45.49399133657535
2020-12-01,West,122.0,149.0,316.0,22.71638923195287,4.57075877199955,31.04094086775202
2020-12-02,North,170.0,116.0,452.0,19.39201583944,4.579807431270045,41.47560915944453
2020-12-03,East,60.0,106.0,260.0,34.888449597827076,8.361990326186177,36.1763594260775
2020-12-04,East,77.0,239.0,390.0,15.050213087986114,6.815088472210671,19.266999636836523
2020-12-05,East,58.0,193.0,288.0,34.77394124386459,7.908924113772226,14.324765628841812
2020-12-06,East,58.0,264.0,395.0,21.04076447536726,8.12977783710419,47.437681775786054
2020-12-07,East,128.0,161.0,319.0,15.671888167661702,8.747207048803173,24.869497774318887
2020-12-08,North,100.0,173.0,423.0,25.89919559494,8.942592873965129,24.311285233864833
2020-12-09,North,71.0,194.0,252.0,29.197980984432018,8.057503565924423,46.07544444764039
2020-12-10,North,232.0,139.0,323.0,31.98447079631501,7.059557063770293,32.33145598209306
2020-12-11,East,117.0,157.0,433.0,30.19263253137703,5.545205769209937,20.453370957091803
2020-12-12,West,106.0,157.0,442.0,11.534470662608372,4.67877600131291,17.75200046773362
2020-12-13,North,115.0,245.0,360.0,25.15000223207558,6.876936827395101,12.177780488828322
2020-12-14,North,209.0,125.0,207.0,12.365678911247768,5.103025841992567,11.154027665155986
2020-12-15,West,247.0,232.0,301.0,13.016567297717533,7.934851727516511,12.352087075299151
2020-12-16,East,105.0,230.0,394.0,31.954059157408366,5.957530471860569,0.4404627993739807
2020-12-17,West,75.0,215.0,277.0,26.419631758453786,9.935664677990518,19.74386233960366
2020-12-18,West,78.0,144.0,399.0,28.04819383367535,8.890269136885387,11.922501878926411
2020-12-19,West,207.0,140.0,406.0,18.15624843220935,5.684093068722756,28.223794464215125
2020-12-20,East,154.0,149.0,209.0,34.00408079712935,3.887219434010084,15.062205526214518
2020-12-21,East,114.0,244.0,408.0,10.04783839254053,7.8029166091675295,11.326649740653755
2020-12-22,East,72.0,192.0,224.0,32.590459920614265,6.220058278962805,18.724207220036565
2020-12-23,South,247.0,233.0,284.0,17.084631989242993,5.711695194499273,15.458550315971836
2020-12-24,South,152.0,217.0,351.0,12.091512923185988,4.629012887818465,39.7098608418284
2020-12-25,West,214.0,260.0,278.0,19.598719407051533,9.31791825284597,47.71998822614705
2020-12-26,West,175.0,200.0,494.0,15.500674706996406,6.911904986419253,48.008929728441316
2020-12-27,West,244.0,209.0,283.0,31.875681106752133,3.6916130988442872,8.56348886353826
2020-12-28,North,232.0,154.0,272.0,14.866339395216249,8.097770261668812,25.30178940764687
2020-12-29,East,177.0,154.0,481.0,31.354284016322033,5.366536558668848,39.547927053381976
2020-12-30,West,245.0,259.0,453.0,23.183672048167573,6.445640854947835,3.834382054966745
2020-12-31,South,202.0,112.0,349.0,33.0063599260648,9.015192901144289,11.367980117724736
2021-01-01,North,211.0,124.0,478.0,28.900847673931544,9.678071841025364,3.4816289467481276
2021-01-02,North,211.0,124.0,249.0,16.66668434170709,4.02006460441396,14.108920761345772
2021-01-03,South,112.0,223.0,234.0,23.019450181706674,9.395852589101171,21.346978049459906
2021-01-04,West,170.0,191.0,371.0,29.270509971870815,3.659689224831597,14.695552910005343
2021-01-05,South,172.0,197.0,309.0,20.29813813468722,7.17972638061382,44.60799446358844
2021-01-06,East,198.0,110.0,309.0,14.574727613139018,3.77752244922451,10.53888137959893
2021-01-07,West,175.0,236.0,458.0,17.11153655775613,3.368866721936242,19.938499251946478
2021-01-08,North,88.0,193.0,435.0,33.862560890975644,8.735892676913394,43.695924149664975
2021-01-09,West,170.0,252.0,335.0,10.233619434708244,8.42220726700787,37.56706966374034
2021-01-10,West,176.0,126.0,203.0,21.687203717829462,7.836883942966317,14.975770466318112
2021-01-11,West,176.0,248.0,365.0,19.902427226509502,3.93740320439901,39.702025116395376
2021-01-12,South,157.0,193.0,449.0,30.893400497131612,9.541644615426879,30.057932712726025
2021-01-13,North,129.0,170.0,422.0,12.704365632342052,9.81665927674519,44.36002837557041
2021-01-14,South,63.0,191.0,310.0,22.41937942575653,7.669018538542949,9.203007669916275
2021-01-15,North,107.0,195.0,345.0,26.558180107561643,6.774266115343442,21.25470218613729
2021-01-16,South,57.0,118.0,270.0,19.428705624344282,6.794953819883211,18.314985106096277
2021-01-17,South,156.0,118.0,374.0,29.123273606600645,4.851948546128806,31.578370002288796
2021-01-18,North,206.0,143.0,396.0,21.885811680262545,4.911904355815052,8.987746616877368
2021-01-19,West,197.0,138.0,419.0,23.82937573615493,9.387412071984201,42.73330009231883
2021-01-20,West,67.0,138.0,295.0,32.350819415424795,7.9691764097036994,15.821534619614274
2021-01-21,North,103.0,243.0,208.0,20.511547418315736,5.6583483304985585,27.427586811238953
2021-01-22,West,230.0,211.0,403.0,15.821152562258558,4.962627323420595,32.12142819819579
2021-01-23,South,189.0,268.0,233.0,30.903344691662294,4.819627842856722,29.853619674611988
2021-01-24,South,199.0,104.0,271.0,20.778878454382514,7.729537287931109,34.43921759318656
2021-01-25,South,84.0,138.0,495.0,24.262531374626683,4.786863365634375,14.494263989143324
2021-01-26,North,219.0,123.0,431.0,12.031381033113147,5.9067936277269535,28.336805785527858
2021-01-27,West,111.0,150.0,319.0,13.66879360596,7.332004683043089,22.478958555309102
2021-01-28,South,79.0,113.0,392.0,21.482449856931744,8.493152204377719,29.195678752694683
2021-01-29,West,248.0,247.0,429.0,17.34688034175709,8.763684410441336,0.41025504264965984
2021-01-30,East,77.0,247.0,388.0,26.12241515261196,4.8556982634650705,15.63852102577834
2021-01-31,North,239.0,247.0,474.0,21.06258922480749,8.815751183776827,41.336478466522685
2021-02-01,South,226.0,247.0,448.0,15.387867628439771,3.0351026501404026,8.722855828825965
2021-02-02,East,124.0,151.0,319.0,13.7181260996899,5.463684238980978,0.5396940645272241
2021-02-03,East,205.0,273.0,392.0,29.629037559951307,6.731578123265501,45.47299533925076
2021-02-04,West,86.0,109.0,349.0,20.01114955751342,5.331072463535204,29.31284046403982
2021-02-05,West,86.0,268.0,254.0,23.232775314816713,7.464891324570594,8.85853396724957
2021-02-06,North,137.0,162.0,304.0,27.57924428027176,5.807070321836204,5.356908798010529
2021-02-07,West,216.0,240.0,428.0,34.0064080490087,9.673656933601517,47.842870632810055
2021-02-08,South,237.0,111.0,368.0,22.75989102198195,3.9337979385016144,22.437363563897446
2021-02-09,East,156.0,104.0,399.0,16.932947266118987,9.734004568308546,6.18621242809389
2021-02-10,North,102.0,100.0,341.0,34.36289735947808,6.8531639650953995,31.265895847545394
2021-02-11,North,95.0,100.0,301.0,32.70688344551374,5.2650934603630155,30.418593507344134
2021-02-12,East,117.0,100.0,476.0,11.317386428542832,7.5645116694045855,8.192684952310275
2021-02-13,West,117.0,242.0,413.0,13.778521954493034,8.11904625650207,28.04924466842077
2021-02-14,West,115.0,158.0,410.0,11.947491792038637,3.512105234322208,30.897371609202217
2021-02-15,East,112.0,204.0,470.0,21.05754811052725,6.517458915596006,10.968539220736407
2021-02-16,East,116.0,160.0,369.0,32.719966813205964,4.812338520444648,47.21419671023199
2021-02-17,East,160.0,205.0,391.0,12.405141181961508,3.373457757288806,1.3422980275854757
2021-02-18,North,111.0,152.0,259.0,11.214296763278517,9.670600339450939,37.263018696927666
2021-02-19,South,177.0,154.0,289.0,29.38377264009411,5.724979219720258,10.735436523586294
2021-02-20,South,177.0,286.0,498.0,21.402180644117045,7.70116759262119,36.87935991087058
2021-02-21,West,132.0,163.0,426.0,12.055395478849857,8.855799899253007,34.11536120421956
2021-02-22,West,104.0,171.0,255.0,11.596244344892206,8.873534098998778,48.253822503957565
2021-02-23,West,199.0,197.0,247.0,20.296946275065725,3.181625304886115,42.83742702779683
2021-02-24,East,134.0,221.0,241.0,28.37681740015001,9.54864738673681,30.842226240860306
2021-02-25,West,183.0,221.0,390.0,21.559844891793198,9.609551548168684,24.560167184121674
2021-02-26,East,77.0,216.0,269.0,22.779910225169175,9.740199619646235,12.026411180431262
2021-02-27,South,165.0,174.0,208.0,16.54836358494368,4.95618757112029,1.8318542190497
2021-02-28,South,142.0,104.0,298.0,22.145088773187453,7.296079979066883,5.476666175783978
2021-03-01,North,240.0,269.0,346.0,19.257699945131108,9.933345367551459,47.169875527736146
2021-03-02,East,248.0,110.0,320.0,31.114555809077277,3.5875871543789932,40.637250039510235
2021-03-03,East,132.0,104.0,267.0,10.898470190610215,8.21973422418415,46.7919685446893
2021-03-04,West,132.0,224.0,444.0,27.896850902313453,3.371278918965022,5.09269048512293
2021-03-05,West,105.0,133.0,359.0,28.96157920204538,6.419689403814771,13.454727203468442
2021-03-06,West,81.0,191.0,340.0,17.840188054536014,7.134445170736374,41.056313926008066
2021-03-07,North,106.0,150.0,325.0,22.197048179323545,7.1537473731610035,32.293560582759476
2021-03-08,North,240.0,105.0,285.0,19.181456578702612,7.087083837706818,0.47993646933008893
2021-03-09,South,52.0,266.0,351.0,10.460301816634203,3.9607678391756176,23.336592489069147
2021-03-10,North,200.0,294.0,472.0,13.01958142979785,5.438843086035577,11.838008304702791
2021-03-11,West,173.0,249.0,366.0,10.158323615051314,8.503040860274254,9.941339121116416
2021-03-12,North,204.0,206.0,266.0,23.14356543504116,7.41755301123156,45.90427999757074
2021-03-13,South,149.0,286.0,373.0,16.367410741826976,9.4779374093962,18.89438488104256
2021-03-14,South,149.0,296.0,373.0,24.74008393806476,6.334850523533799,21.542537792636278
2021-03-15,East,137.0,296.0,387.0,24.54677255598712,4.6675151186485495,28.109092118686885
2021-03-16,South,70.0,164.0,216.0,14.682186960807163,4.261811614419031,14.12550451663389
2021-03-17,East,137.0,161.0,275.0,34.8967810188648,3.4337482735369025,33.17752859731966
2021-03-18,South,99.0,164.0,398.0,32.40084334504614,7.296330789577025,5.961985876904069
2021-03-19,West,125.0,164.0,486.0,21.865507251671215,6.022766457601741,30.503724741170796
2021-03-20,North,213.0,148.0,486.0,11.919429466768843,7.792036938463829,15.682236045438092
2021-03-21,North,150.0,203.0,303.0,34.06638773168499,6.948467196981388,28.30432885843537
2021-03-22,East,52.0,186.0,439.0,23.07622837842065,4.145283950505015,17.299969501397257
2021-03-23,West,71.0,141.0,363.0,17.858870942685034,6.8328379344573795,13.188517947143447
2021-03-24,South,199.0,258.0,351.0,26.276654714310695,5.910679628326556,4.1956144785974425
2021-03-25,West,173.0,182.0,454.0,20.48982072059274,8.324796335626,7.24044635104415
2021-03-26,West,207.0,111.0,454.0,15.310734889576796,4.876098790351468,7.320452746736317
2021-03-27,East,221.0,278.0,429.0,16.704281245194032,8.69653938208526,5.044503617746926
2021-03-28,South,113.0,262.0,263.0,34.60246043416346,8.734223814609372,32.48112364012542
2021-03-29,South,210.0,104.0,414.0,26.694226230451534,5.699925504151213,8.739176641233886
2021-03-30,East,220.0,292.0,334.0,27.314997887015444,8.893320743035634,20.69417571165314
2021-03-31,East,98.0,239.0,451.0,17.62279530812043,8.504553212288188,13.747242127435676
2021-04-01,South,159.0,286.0,234.0,34.76707708646651,5.855334983230319,45.89772333256425
2021-04-02,West,159.0,153.0,485.0,21.995526523349536,3.6794682540443633,48.16227672266826
2021-04-03,East,206.0,177.0,282.0,32.77280354514545,4.969364101884124,24.350635828649892
2021-04-04,East,144.0,255.0,301.0,14.710591961716883,3.049330947617078,31.578782528620692
2021-04-05,North,74.0,199.0,462.0,14.031272791199298,7.232132187347323,39.71672594549831
2021-04-06,North,209.0,237.0,359.0,34.83375821462343,4.068177551332436,4.028709405556996
2021-04-07,East,170.0,164.0,498.0,31.41548368948713,8.501783074363516,4.8366942732091465
2021-04-08,West,214.0,260.0,206.0,11.873907340132867,4.094924842902975,17.547135908463485
2021-04-09,East,224.0,199.0,498.0,28.31044465518198,7.203060055515212,34.30149694556333
2021-04-10,South,79.0,179.0,275.0,16.194813563879535,4.187652485368801,23.34643302785755
2021-04-11,East,114.0,261.0,393.0,29.14650607358082,8.772282941557009,10.26644899763261
2021-04-12,South,171.0,137.0,473.0,13.992601338768267,9.376358151511454,29.85105088920369
2021-04-13,South,105.0,223.0,418.0,16.971639502557252,8.197028791193848,10.350468334265617
2021-04-14,North,78.0,146.0,398.0,16.45383719440705,8.64682090487584,39.36082986989082
2021-04-15,East,212.0,225.0,334.0,11.21828521322901,8.66525077638797,30.920375670445427
2021-04-16,North,66.0,226.0,312.0,32.35856081012489,3.555583572512099,16.325419410107152
2021-04-17,West,56.0,194.0,301.0,26.01465110390264,9.530234281512342,14.863280109632449
2021-04-18,West,142.0,156.0,301.0,34.66862079156596,5.924344447199422,41.35322275135867
2021-04-19,East,243.0,194.0,375.0,14.997191975109857,5.374008590604005,8.538234800774175
2021-04-20,West,215.0,170.0,282.0,26.300722438486137,9.114824631944021,36.22893485924077
2021-04-21,East,249.0,201.0,202.0,15.21787835496918,8.057892091070238,41.72924166110877
2021-04-22,South,247.0,231.0,253.0,19.76201540470838,9.406604605300586,44.078640018221535
2021-04-23,East,79.0,181.0,350.0,22.793907980181785,7.555642664527863,18.863291746363153
2021-04-24,North,241.0,175.0,300.0,33.75153235753845,3.2947794984842442,46.9099865547913
2021-04-25,East,59.0,218.0,489.0,11.574608440246362,4.263133836663242,35.09422031441194
2021-04-26,North,91.0,116.0,282.0,13.995900174772466,4.740357214421581,29.992221511030582
2021-04-27,South,241.0,299.0,388.0,21.907808773046625,6.039423949190393,27.112330775309495
2021-04-28,East,186.0,212.0,339.0,29.598409002844246,8.359230730485901,28.774074917013714
2021-04-29,West,167.0,274.0,392.0,20.42750046938651,9.647587526057864,36.26962276273149
2021-04-30,East,65.0,286.0,337.0,28.41335726005066,7.463930999703571,6.885294428999317
2021-05-01,South,61.0,165.0,280.0,27.391500465559766,6.62289410048335,26.295872137344805
2021-05-02,North,73.0,233.0,428.0,24.249018016173558,9.15717300598028,20.965678239609208
2021-05-03,West,182.0,198.0,248.0,22.154439358942046,3.488420748422211,40.3239751021967
2021-05-04,East,136.0,236.0,430.0,32.119200771830805,8.503164790855157,38.25222305934639
2021-05-05,West,146.0,299.0,275.0,13.246569308674202,5.148192204490173,43.442822885084084
2021-05-06,East,101.0,217.0,446.0,27.331398044423203,3.059352282356264,0.2702398444343501
2021-05-07,South,217.0,170.0,270.0,30.55298850064686,9.88426990082192,28.23798491026494
2021-05-08,South,55.0,134.0,446.0,32.48627516656356,3.1022343313782472,7.096829108104408
2021-05-09,North,189.0,245.0,299.0,32.91644595567847,6.003397429112483,3.4333567003583254
2021-05-10,East,94.0,114.0,234.0,34.854166140460045,8.683655999635507,1.3354655493432566
2021-05-11,West,230.0,225.0,459.0,25.29847736742276,5.459207216804359,38.55619159912017
2021-05-12,South,203.0,132.0,385.0,15.452472399038232,5.617075103694308,49.613820443855055
2021-05-13,South,203.0,143.0,212.0,13.55544162927623,3.5888309711586714,19.54779672644427
2021-05-14,East,167.0,225.0,436.0,23.008285444396414,9.86356901404892,37.46802515097089
2021-05-15,South,218.0,225.0,354.0,27.795774283788095,4.330676180511372,17.36515482731446
2021-05-16,West,64.0,181.0,467.0,26.616933599995544,6.28250211145427,34.58895081637794
2021-05-17,North,232.0,254.0,320.0,19.0498457742476,9.731936729036264,26.08185167995385
